grau,turno,mensalidade,bolsa_integral_cotas,bolsa_integral_ampla,bolsa_parcial_cotas,bolsa_parcial_ampla,curso_id,curso_busca,cidade_busca,uf_busca,cidade_filtro,universidade_nome,campus_nome,campus_id,nome,nota_integral_ampla,nota_integral_cotas,nota_parcial_ampla,nota_parcial_cotas
Tecnológico,Noturno,2299,1,3,2,3,659695725573,Gastronomia,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Centro Universitário Senac - SENACSP,SAO PAULO (SEDE) - Jurubatuba,659695,Gastronomia,"671,98","632,8","594,2","501,66"
Bacharelado,Matutino,"2291,65",0,1,1,42,3507184551,Odontologia,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Ibirapuera - UNIB,UNIDADE SEDE - CHÁCARA FLORA - Jardim Marajoara,3507,Odontologia,"623,72",,"530,68","531,88"
Bacharelado,Noturno,"2291,65",0,1,1,82,3507184553,Odontologia,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Ibirapuera - UNIB,UNIDADE SEDE - CHÁCARA FLORA - Jardim Marajoara,3507,Odontologia,"628,32",,"516,94","486,32"
Bacharelado,Matutino,"2289,48",0,2,,3,657936184431,Odontologia,Franca,SP,MzUwMjAxMjE2MjAw,Universidade de Franca - UNIFRAN,POLO NA SEDE - Parque Universitário,657936,Odontologia,"677,06",,"637,9",
Bacharelado,Integral,2275,1,1,,,65768112629064,Engenharia Química,Campinas,SP,MzUwNzAzMjA5NTAy,Pontifícia Universidade Católica de Campinas - PUC-CAMPINAS,UNIDADE SEDE - Parque das Universidades,657681,Engenharia Química,"697,42","695,98",,
Bacharelado,Matutino,"2269,8",3,6,,,657963223961,Jornalismo,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Pontifícia Universidade Católica de São Paulo - PUCSP,SÃO PAULO - SEDE - CAMPUS MONTE ALEGRE - Perdizes,657963,Jornalismo,"675,94","667,56",,
Bacharelado,Noturno,"2269,8",1,3,,,657963223963,Jornalismo,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Pontifícia Universidade Católica de São Paulo - PUCSP,SÃO PAULO - SEDE - CAMPUS MONTE ALEGRE - Perdizes,657963,Jornalismo,"677,28","652,5",,
Tecnológico,Vespertino,2241,1,1,1,2,2994218412,Gastronomia,Aguas de Sao Pedro,SP,MzUwNjAyODAwNjAw,Centro Universitário Senac - SENACSP,UNIDADE DESCENTRALIZADA DE AGUAS DE SAO PEDRO - Centro,2994,Gastronomia,"678,32","605,32","566,82","570,14"
Tecnológico,Noturno,2241,,,,1,2994218413,Gastronomia,Aguas de Sao Pedro,SP,MzUwNjAyODAwNjAw,Centro Universitário Senac - SENACSP,UNIDADE DESCENTRALIZADA DE AGUAS DE SAO PEDRO - Centro,2994,Gastronomia,,,"548,16",
Tecnológico,Matutino,2241,0,1,1,2,2993218421,Gastronomia,Campos do Jordao,SP,MzUxMzA0OTA5NzAw,Centro Universitário Senac - SENACSP,UNIDADE DESCENTRALIZADA DE CAMPOS DO JORDAO - Capivari,2993,Gastronomia,651,,"616,62","531,98"
Bacharelado,Integral,"2234,78",2,9,,12,658216148584,Odontologia,Araras,SP,MzUwNjAyNzAzMzA3,Centro Universitário Herminio Ometto - Uniararas - UNIARARAS,ARARAS - Jardim Universitário,658216,Odontologia,"641,2","631,62","592,12",
Bacharelado,Matutino,"2233,09",1,1,,,693679187661,Odontologia,Campinas,SP,MzUwNzAzMjA5NTAy,Universidade Paulista - UNIP,CAMPINAS I - JD. SWIFT,693679,Odontologia,"658,38","646,72",,
Bacharelado,Matutino,"2233,09",1,2,,,65783772691,Odontologia,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Paulista - UNIP,CAMPUS INDIANÓPOLIS - Mirandópolis,657837,Odontologia,"680,04","648,1",,
Bacharelado,Matutino,"2233,09",2,5,,,373187681,Odontologia,Sorocaba,SP,MzUxMjA0NjUyMjA1,Universidade Paulista - UNIP,SOROCABA I - Jardim Éden,373,Odontologia,"657,92","599,38",,
Bacharelado,Matutino,2216,1,1,,21,657938194811,Medicina Veterinária,Santos,SP,MzUxNTA2MzQ4NTAw,Centro Universitário Monte Serrat - UNIMONTE,CAMPUS VILA MATHIAS - Vila Mathias,657938,Medicina Veterinária,"646,7","639,92","585,26",
Bacharelado,Integral,"2211,08",2,4,,,657895712524,Medicina Veterinária,Ituverava,SP,MzUwMjAxMTI0MTA1,Faculdade Doutor Francisco Maeda - FAFRAM,SÍTIO DAS ACÁCIAS / FAFRAM - CAMPUS II - Aeroporto,657895,Medicina Veterinária,"639,04","611,18",,
Bacharelado,Matutino,2211,1,2,,,657891349651,Música - Instrumento,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Faculdade Santa Marcelina - FASM,UNIDADE SEDE - Perdizes,657891,Música - Instrumento,"647,34","602,78",,
Bacharelado,Matutino,2211,0,1,,,657891341231,Música - Composição,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Faculdade Santa Marcelina - FASM,UNIDADE SEDE - Perdizes,657891,Música - Composição,"647,2",,,
Bacharelado,Matutino,2211,0,1,,,657891349171,Música - Canto,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Faculdade Santa Marcelina - FASM,UNIDADE SEDE - Perdizes,657891,Música - Canto,"649,9",,,
Bacharelado,Vespertino,2209,4,8,,,65768420302,Comunicação Social - Publicidade e Propaganda,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Presbiteriana Mackenzie - MACKENZIE,CAMPUS  - SÃO PAULO - CONSOLAÇÃO - Consolação,657684,Comunicação Social - Publicidade e Propaganda,"649,52","628,16",,
Bacharelado,Noturno,2209,9,17,,,65768420303,Comunicação Social - Publicidade e Propaganda,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Presbiteriana Mackenzie - MACKENZIE,CAMPUS  - SÃO PAULO - CONSOLAÇÃO - Consolação,657684,Comunicação Social - Publicidade e Propaganda,"641,04","641,08",,
Bacharelado,Matutino,2188,10,19,,,3247491081,Medicina Veterinária,Jaguariuna,SP,MzUwNzAzMjI0NzA5,Centro Universitário de Jaguariúna - Faj - FAJ,CAMPUS II - Tanquinho Velho,3247,Medicina Veterinária,"616,2","584,5",,
Bacharelado,Noturno,2188,6,11,,,3247491083,Medicina Veterinária,Jaguariuna,SP,MzUwNzAzMjI0NzA5,Centro Universitário de Jaguariúna - Faj - FAJ,CAMPUS II - Tanquinho Velho,3247,Medicina Veterinária,"608,36","575,1",,
Bacharelado,Matutino,2180,1,1,,,105596311850271,Design de Games,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Anhembi Morumbi - UAM,CAMPUS PAULISTA II - Bela Vista,1055963,Design de Games,"747,76","697,98",,
Bacharelado,Matutino,"2173,84",1,2,1,2,100232885791,Odontologia,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Cidade de São Paulo - UNICID,UNIVERSIDADE CIDADE DE SÃO PAULO - UNICID - SEDE - Tatuapé,1002328,Odontologia,"659,42","652,9","587,92","606,26"
Bacharelado,Noturno,"2173,84",1,1,3,6,100232885793,Odontologia,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Cidade de São Paulo - UNICID,UNIVERSIDADE CIDADE DE SÃO PAULO - UNICID - SEDE - Tatuapé,1002328,Odontologia,"707,42","653,94","602,06","601,22"
Bacharelado,Integral,"2172,5",6,11,,,252264974,Medicina Veterinária,Presidente Prudente,SP,MzUwODAzNjQxNDA2,Universidade do Oeste Paulista - UNOESTE,CAMPUS II - LIMOEIRO,2522,Medicina Veterinária,"630,64","615,58",,
Bacharelado,Integral,2153,3,6,,,657684795744,Farmácia,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Presbiteriana Mackenzie - MACKENZIE,CAMPUS  - SÃO PAULO - CONSOLAÇÃO - Consolação,657684,Farmácia,"688,7","654,76",,
Bacharelado,Matutino,2136,0,20,,,256016321,Terapia Ocupacional,Campinas,SP,MzUwNzAzMjA5NTAy,Pontifícia Universidade Católica de Campinas - PUC-CAMPINAS,CAMPUS II - Jardim Ipaussurama,2560,Terapia Ocupacional,598,,,
Bacharelado,Matutino,"2124,3",2,3,,,179414197901,Design,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Pontifícia Universidade Católica de São Paulo - PUCSP,SÃO PAULO - CAMPUS CONSOLAÇÃO - Consolação,1794,Design,"688,3","661,1",,
Bacharelado,Matutino,2124,9,16,,,657684680481,Administração,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Presbiteriana Mackenzie - MACKENZIE,CAMPUS  - SÃO PAULO - CONSOLAÇÃO - Consolação,657684,Administração,"639,22","627,46",,
Bacharelado,Noturno,2124,12,23,,,657684680483,Administração,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Presbiteriana Mackenzie - MACKENZIE,CAMPUS  - SÃO PAULO - CONSOLAÇÃO - Consolação,657684,Administração,"644,48","632,42",,
Bacharelado,Noturno,2122,3,5,,,1614310553,Administração,Barueri,SP,MzUxNTA1NzA1NzA4,Universidade Presbiteriana Mackenzie - MACKENZIE,TAMBORÉ - Tamboré,1614,Administração,"628,56","622,66",,
Bacharelado,Matutino,2121,1,3,,,65768420121,Ciências Contábeis,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Presbiteriana Mackenzie - MACKENZIE,CAMPUS  - SÃO PAULO - CONSOLAÇÃO - Consolação,657684,Ciências Contábeis,"673,84","646,54",,
Bacharelado,Noturno,2121,1,3,,,65768420123,Ciências Contábeis,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Presbiteriana Mackenzie - MACKENZIE,CAMPUS  - SÃO PAULO - CONSOLAÇÃO - Consolação,657684,Ciências Contábeis,"659,16","664,62",,
Licenciatura,Vespertino,2118,3,5,,,65768420092,Ciências Biológicas,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Presbiteriana Mackenzie - MACKENZIE,CAMPUS  - SÃO PAULO - CONSOLAÇÃO - Consolação,657684,Ciências Biológicas,"667,08","658,16",,
Tecnológico,Noturno,2112,1,1,,,65768411921923,Gastronomia,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Presbiteriana Mackenzie - MACKENZIE,CAMPUS  - SÃO PAULO - CONSOLAÇÃO - Consolação,657684,Gastronomia,"708,04","682,74",,
Bacharelado,Integral,2111,1,1,,,65768113748474,Engenharia Mecânica,Campinas,SP,MzUwNzAzMjA5NTAy,Pontifícia Universidade Católica de Campinas - PUC-CAMPINAS,UNIDADE SEDE - Parque das Universidades,657681,Engenharia Mecânica,"703,54","684,58",,
Bacharelado,Integral,2107,4,8,,,65768116604,Engenharia de Computação,Campinas,SP,MzUwNzAzMjA5NTAy,Pontifícia Universidade Católica de Campinas - PUC-CAMPINAS,UNIDADE SEDE - Parque das Universidades,657681,Engenharia de Computação,"661,32","625,38",,
Bacharelado,Matutino,"2098,67",1,1,4,7,657790704671,Medicina Veterinária,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Cruzeiro do Sul - UNICSUL,UNIDADE SEDE - São Miguel,657790,Medicina Veterinária,"657,32","646,34","637,98","595,16"
Bacharelado,Noturno,"2098,67",2,5,4,8,657790704673,Medicina Veterinária,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Cruzeiro do Sul - UNICSUL,UNIDADE SEDE - São Miguel,657790,Medicina Veterinária,"642,44","628,9","611,82","582,24"
Bacharelado,Matutino,"2097,03",0,2,,4,657936191191,Medicina Veterinária,Franca,SP,MzUwMjAxMjE2MjAw,Universidade de Franca - UNIFRAN,POLO NA SEDE - Parque Universitário,657936,Medicina Veterinária,"665,28",,"610,74",
Bacharelado,Noturno,"2097,03",1,1,2,5,657936191193,Medicina Veterinária,Franca,SP,MzUwMjAxMjE2MjAw,Universidade de Franca - UNIFRAN,POLO NA SEDE - Parque Universitário,657936,Medicina Veterinária,681,"693,12","595,24","540,84"
Bacharelado,Matutino,2088,2,3,,,105564550003201,Medicina Veterinária,Indaiatuba,SP,MzUwNzAzMjIwNTA5,Faculdade Max Planck - FMP,FACULDADE MAX PLANCK - Jardim Pedroso,1055645,Medicina Veterinária,"615,04","574,42",,
Bacharelado,Noturno,2088,3,5,,,105564550003203,Medicina Veterinária,Indaiatuba,SP,MzUwNzAzMjIwNTA5,Faculdade Max Planck - FMP,FACULDADE MAX PLANCK - Jardim Pedroso,1055645,Medicina Veterinária,"605,96","569,12",,
Bacharelado,Noturno,"2083,35",3,5,,,658022154763,Odontologia,Braganca Paulista,SP,MzUxMjA0ODA3NjA1,Universidade São Francisco - USF,CAMPUS BRAGANÇA PAULISTA - SEDE - Jardim São José,658022,Odontologia,"629,64","588,02",,
Bacharelado,Matutino,"2066,88",0,6,,,657950105881,Biomedicina,Mogi das Cruzes,SP,MzUxNTA2MjMwNjA3,Universidade de Mogi das Cruzes - UMC,CAMPUS CENTRO CÍVICO - Centro Cívico,657950,Biomedicina,"618,34",,,
Bacharelado,Matutino,"2061,6",,,,30,1045316801411,Biomedicina,Campinas,SP,MzUwNzAzMjA5NTAy,Faculdade Integrada Metropolitana de Campinas - METROCAMP,CAMPUS CENTRAL - SEDE - Vila Industrial,1045316,Biomedicina,,,"481,1",
Bacharelado,Noturno,"2061,6",,,,30,1045316801413,Biomedicina,Campinas,SP,MzUwNzAzMjA5NTAy,Faculdade Integrada Metropolitana de Campinas - METROCAMP,CAMPUS CENTRAL - SEDE - Vila Industrial,1045316,Biomedicina,,,"506,12",
Bacharelado,Matutino,2056,1,3,,,65768420111,Ciências Econômicas,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Presbiteriana Mackenzie - MACKENZIE,CAMPUS  - SÃO PAULO - CONSOLAÇÃO - Consolação,657684,Ciências Econômicas,"698,74","693,04",,
Bacharelado,Noturno,2056,8,16,,,65768420113,Ciências Econômicas,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Presbiteriana Mackenzie - MACKENZIE,CAMPUS  - SÃO PAULO - CONSOLAÇÃO - Consolação,657684,Ciências Econômicas,"666,74","648,12",,
Bacharelado,Matutino,2049,9,16,,,65768420151,Direito,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Presbiteriana Mackenzie - MACKENZIE,CAMPUS  - SÃO PAULO - CONSOLAÇÃO - Consolação,657684,Direito,"692,8","671,5",,
Bacharelado,Noturno,2049,8,16,,,65768420153,Direito,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Presbiteriana Mackenzie - MACKENZIE,CAMPUS  - SÃO PAULO - CONSOLAÇÃO - Consolação,657684,Direito,"684,74","668,34",,
Bacharelado,Matutino,"2041,85",1,2,,,657963112321,Fonoaudiologia,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Pontifícia Universidade Católica de São Paulo - PUCSP,SÃO PAULO - SEDE - CAMPUS MONTE ALEGRE - Perdizes,657963,Fonoaudiologia,"678,88","668,42",,
Bacharelado,Integral,"2040,97",,,1,1,481189954,Medicina Veterinária,Ribeirao Preto,SP,MzUwMjAxNDQzNDAy,Centro Universitário Moura Lacerda - CUML,UNIDADE II - CAMPUS RIBEIRÃO PRETO - Jardim Independência,481,Medicina Veterinária,,,"657,4","614,08"
Bacharelado,Integral,2039,3,6,,,2521411924674,Engenharia Civil,Campinas,SP,MzUwNzAzMjA5NTAy,Universidade Presbiteriana Mackenzie - MACKENZIE,CAMPUS  DE CAMPINAS - Jardim Guanabara,25214,Engenharia Civil,"667,34","644,98",,
Bacharelado,Noturno,2038,7,14,,,4233951373,Medicina Veterinária,Campinas,SP,MzUwNzAzMjA5NTAy,Faculdade Anhangüera de Campinas,FACULDADE ANHANGUERA DE CAMPINAS - UNIDADE III - Taquaral,4233,Medicina Veterinária,"606,4","587,3",,
Bacharelado,Integral,2038,4,7,,,2521411924614,Engenharia de Produção,Campinas,SP,MzUwNzAzMjA5NTAy,Universidade Presbiteriana Mackenzie - MACKENZIE,CAMPUS  DE CAMPINAS - Jardim Guanabara,25214,Engenharia de Produção,"659,98","624,16",,
Bacharelado,Noturno,2019,0,10,,,6576811114763,Sistemas de Informação,Campinas,SP,MzUwNzAzMjA5NTAy,Pontifícia Universidade Católica de Campinas - PUC-CAMPINAS,UNIDADE SEDE - Parque das Universidades,657681,Sistemas de Informação,"638,9",,,
Bacharelado,Matutino,2018,1,3,,,657684983891,Nutrição,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Presbiteriana Mackenzie - MACKENZIE,CAMPUS  - SÃO PAULO - CONSOLAÇÃO - Consolação,657684,Nutrição,"677,1","655,44",,
Bacharelado,Matutino,"2017,6",1,3,,,1793112341,Enfermagem,Sorocaba,SP,MzUxMjA0NjUyMjA1,Pontifícia Universidade Católica de São Paulo - PUCSP,SOROCABA - CAMPUS SOROCABA - Centro,1793,Enfermagem,"661,24","642,5",,
Bacharelado,Matutino,2016,1,3,,,657684189741,Ciência da Computação,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade Presbiteriana Mackenzie - MACKENZIE,CAMPUS  - SÃO PAULO - CONSOLAÇÃO - Consolação,657684,Ciência da Computação,"707,98","680,08",,
Bacharelado,Integral,2007,2,4,,,256016284,Fisioterapia,Campinas,SP,MzUwNzAzMjA5NTAy,Pontifícia Universidade Católica de Campinas - PUC-CAMPINAS,CAMPUS II - Jardim Ipaussurama,2560,Fisioterapia,"661,42","630,36",,
Bacharelado,Matutino,2005,3,6,,,65768116351,Engenharia Civil,Campinas,SP,MzUwNzAzMjA5NTAy,Pontifícia Universidade Católica de Campinas - PUC-CAMPINAS,UNIDADE SEDE - Parque das Universidades,657681,Engenharia Civil,"673,2","648,38",,
Bacharelado,Noturno,2005,2,5,,,65768116353,Engenharia Civil,Campinas,SP,MzUwNzAzMjA5NTAy,Pontifícia Universidade Católica de Campinas - PUC-CAMPINAS,UNIDADE SEDE - Parque das Universidades,657681,Engenharia Civil,"668,36","663,44",,
Bacharelado,Noturno,2000,3,10,,,657681218633,Engenharia Ambiental e Sanitária,Campinas,SP,MzUwNzAzMjA5NTAy,Pontifícia Universidade Católica de Campinas - PUC-CAMPINAS,UNIDADE SEDE - Parque das Universidades,657681,Engenharia Ambiental e Sanitária,"635,92","612,3",,
Bacharelado,Noturno,1998,5,8,,,1002303184513,Medicina Veterinária,Santo Andre,SP,MzUxNTA2MTQ3ODA5,Universidade Anhanguera de São Paulo - UNIAN - SP,SANTO ANDRÉ - UNIABC - Campestre,1002303,Medicina Veterinária,"613,52","594,78",,
Bacharelado,Matutino,1998,2,4,,,1193449291,Medicina Veterinária,Sao Bernardo do Campo,SP,MzUxNTA2MTQ4NzA4,Universidade Anhanguera de São Paulo - UNIAN - SP,SÃO BERNARDO DO CAMPO - Rudge Ramos,1193,Medicina Veterinária,"627,08","614,86",,
Bacharelado,Noturno,1998,1,3,,,1193449293,Medicina Veterinária,Sao Bernardo do Campo,SP,MzUxNTA2MTQ4NzA4,Universidade Anhanguera de São Paulo - UNIAN - SP,SÃO BERNARDO DO CAMPO - Rudge Ramos,1193,Medicina Veterinária,"610,06","593,1",,
Bacharelado,Matutino,1990,,,1,1,10250311841911,Odontologia,Avare,SP,MzUwNDAyMjA0NTAz,Faculdade Sudoeste Paulista - FSP,CAMPUS-ALEXANDRE CHADDAD - Jardim Europa,102503,Odontologia,,,"650,24","562,22"
Bacharelado,Noturno,1990,0,1,1,2,10250311841913,Odontologia,Avare,SP,MzUwNDAyMjA0NTAz,Faculdade Sudoeste Paulista - FSP,CAMPUS-ALEXANDRE CHADDAD - Jardim Europa,102503,Odontologia,"642,3",,"566,68","557,46"
Bacharelado,Matutino,1989,0,1,,,108221114201171,Arquitetura e Urbanismo,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade São Judas Tadeu - USJT,UNIDADE PAULISTA - Bela Vista,1082211,Arquitetura e Urbanismo,"673,86",,,
Bacharelado,Noturno,1989,0,1,,,108221114201173,Arquitetura e Urbanismo,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade São Judas Tadeu - USJT,UNIDADE PAULISTA - Bela Vista,1082211,Arquitetura e Urbanismo,"668,44",,,
Bacharelado,Matutino,1989,0,1,,,108221014201091,Arquitetura e Urbanismo,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade São Judas Tadeu - USJT,UNIDADE SANTO AMARO - Chácara Santo Antônio (Zona Sul),1082210,Arquitetura e Urbanismo,"643,92",,,
Bacharelado,Noturno,1989,0,1,,,108221014201093,Arquitetura e Urbanismo,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade São Judas Tadeu - USJT,UNIDADE SANTO AMARO - Chácara Santo Antônio (Zona Sul),1082210,Arquitetura e Urbanismo,"648,88",,,
Bacharelado,Matutino,1985,0,1,,,108221114201571,Engenharia Química,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade São Judas Tadeu - USJT,UNIDADE PAULISTA - Bela Vista,1082211,Engenharia Química,"637,32",,,
Bacharelado,Noturno,1985,0,1,,,108221114201573,Engenharia Química,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade São Judas Tadeu - USJT,UNIDADE PAULISTA - Bela Vista,1082211,Engenharia Química,"693,22",,,
Bacharelado,Matutino,1985,0,1,,,108221014201421,Engenharia Química,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade São Judas Tadeu - USJT,UNIDADE SANTO AMARO - Chácara Santo Antônio (Zona Sul),1082210,Engenharia Química,"679,88",,,
Bacharelado,Noturno,1985,0,1,,,108221014201423,Engenharia Química,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade São Judas Tadeu - USJT,UNIDADE SANTO AMARO - Chácara Santo Antônio (Zona Sul),1082210,Engenharia Química,"684,3",,,
Bacharelado,Matutino,1985,0,1,,,65777913748661,Engenharia Química,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade São Judas Tadeu - USJT,UNIDADE SEDE - Mooca,657779,Engenharia Química,"691,16",,,
Bacharelado,Vespertino,1985,0,1,,,65777913748662,Engenharia Química,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade São Judas Tadeu - USJT,UNIDADE SEDE - Mooca,657779,Engenharia Química,661,,,
Bacharelado,Matutino,1985,0,1,,,108221114201521,Engenharia Eletrônica,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade São Judas Tadeu - USJT,UNIDADE PAULISTA - Bela Vista,1082211,Engenharia Eletrônica,"682,74",,,
Bacharelado,Noturno,1985,0,1,,,108221114201523,Engenharia Eletrônica,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade São Judas Tadeu - USJT,UNIDADE PAULISTA - Bela Vista,1082211,Engenharia Eletrônica,"649,12",,,
Bacharelado,Matutino,1985,0,1,,,108221014201341,Engenharia Eletrônica,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade São Judas Tadeu - USJT,UNIDADE SANTO AMARO - Chácara Santo Antônio (Zona Sul),1082210,Engenharia Eletrônica,"632,92",,,
Bacharelado,Noturno,1985,0,1,,,108221014201343,Engenharia Eletrônica,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade São Judas Tadeu - USJT,UNIDADE SANTO AMARO - Chácara Santo Antônio (Zona Sul),1082210,Engenharia Eletrônica,"635,14",,,
Bacharelado,Noturno,1985,0,1,,,108360414202013,Engenharia Elétrica,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade São Judas Tadeu - USJT,UNIDADE JABAQUARA - Mirandópolis,1083604,Engenharia Elétrica,"644,62",,,
Bacharelado,Matutino,1985,0,1,,,108221114201481,Engenharia Elétrica,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade São Judas Tadeu - USJT,UNIDADE PAULISTA - Bela Vista,1082211,Engenharia Elétrica,"634,94",,,
Bacharelado,Noturno,1985,0,1,,,108221114201483,Engenharia Elétrica,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade São Judas Tadeu - USJT,UNIDADE PAULISTA - Bela Vista,1082211,Engenharia Elétrica,"671,74",,,
Bacharelado,Matutino,1985,0,1,,,108221014201321,Engenharia Elétrica,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade São Judas Tadeu - USJT,UNIDADE SANTO AMARO - Chácara Santo Antônio (Zona Sul),1082210,Engenharia Elétrica,"635,96",,,
Bacharelado,Noturno,1985,0,1,,,108221014201323,Engenharia Elétrica,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade São Judas Tadeu - USJT,UNIDADE SANTO AMARO - Chácara Santo Antônio (Zona Sul),1082210,Engenharia Elétrica,"649,38",,,
Bacharelado,Matutino,1985,0,1,,,108221114201551,Engenharia Mecânica,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade São Judas Tadeu - USJT,UNIDADE PAULISTA - Bela Vista,1082211,Engenharia Mecânica,"673,88",,,
Bacharelado,Noturno,1985,0,1,,,108221114201553,Engenharia Mecânica,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade São Judas Tadeu - USJT,UNIDADE PAULISTA - Bela Vista,1082211,Engenharia Mecânica,"639,72",,,
Bacharelado,Matutino,1985,0,1,,,108221014201401,Engenharia Mecânica,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade São Judas Tadeu - USJT,UNIDADE SANTO AMARO - Chácara Santo Antônio (Zona Sul),1082210,Engenharia Mecânica,"619,58",,,
Bacharelado,Noturno,1985,0,1,,,108221014201403,Engenharia Mecânica,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade São Judas Tadeu - USJT,UNIDADE SANTO AMARO - Chácara Santo Antônio (Zona Sul),1082210,Engenharia Mecânica,"651,64",,,
Bacharelado,Matutino,1985,0,1,,,108221114201431,Engenharia de Controle e Automação,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade São Judas Tadeu - USJT,UNIDADE PAULISTA - Bela Vista,1082211,Engenharia de Controle e Automação,"648,7",,,
Bacharelado,Noturno,1985,0,1,,,108221114201433,Engenharia de Controle e Automação,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade São Judas Tadeu - USJT,UNIDADE PAULISTA - Bela Vista,1082211,Engenharia de Controle e Automação,"633,38",,,
Bacharelado,Matutino,1985,0,1,,,108221014201241,Engenharia de Controle e Automação,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Universidade São Judas Tadeu - USJT,UNIDADE SANTO AMARO - Chácara Santo Antônio (Zona Sul),1082210,Engenharia de Controle e Automação,"603,66",,,
